countries,hts_code,condition
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71031020,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71031040,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71039100,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71039910,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,71039950,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,72051000,full
4010;4050;4099;4190;4210;4231;4239;4279;4280;4330;4351;4359;4370;4470;4490;4510;4550;4700;4710;4730;4759;4791;4792;4840;4850;4870;4910,81129207,full
4120,22083030,full
4120,22083060,full
4120,8419200010,full
4120,90181130,full
4120,90181160,full
4120,90181190,full
4120,90181200,full
4120,90181300,full
4120,90181400,full
4120,90181940,full
4120,90181955,full
4120,90181975,full
4120,90181995,full
4120,90182000,full
4120,90184100,full
4120,90184940,full
4120,90184980,full
4120,90185000,full
4120,90189020,full
4120,90189030,full
4120,90189050,full
4120,90189060,full
4120,90189064,full
4120,90189068,full
4120,90189075,full
4120,90189080,full
4120,90191020,full
4120,90191040,full
4120,90192000,full
4120,90200060,full
4120,90200090,full
4120,90213100,full
4120,90213900,full
4120,90214000,full
4120,90215000,full
4120,90219040,full
4120,90219081,full
4120,90221200,full
4120,90221300,full
4120,90221400,full
4120,90221900,full
4120,90222100,full
4120,90223000,full
4120,90229005,full
4120,90229015,full
4120,90229025,full
4120,90229040,full
4120,90229060,full
4120,90229095,full
4419,01061400,full
4419,01061930,full
4419,01061991,full
4419,01062000,full
4419,01063100,full
4419,01063901,full
4419,01069001,full
4419,02085000,full
4419,02089025,full
4419,04101000,full
4419,05010000,full
4419,05100040,full
4419,06011015,full
4419,06011030,full
4419,06011045,full
4419,06011060,full
4419,06011075,full
4419,06011090,full
4419,06012090,full
4419,06024000,full
4419,06029030,full
4419,06029060,full
4419,06031100,full
4419,06031230,full
4419,06031270,full
4419,06031400,full
4419,06031500,full
4419,06031901,full
4419,06039000,full
4419,06042000,full
4419,06049010,full
4419,06049030,full
4419,06049060,full
4419,12129400,full
4419,13021921,full
4419,13023100,full
4419,13023200,full
4419,14049030,full
4419,14049040,full
4419,15153000,full
4419,15159021,full
4419,21013000,full
4419,21022060,full
4419,33011951,full
4419,33012910,full
4419,33013000,full
4419,38231100,full
4419,38231200,full
4419,38237040,full
4419,44034100,full
4419,44092205,full
4419,44092210,full
4419,44092225,full
4419,44092240,full
4419,44092250,full
4419,44092260,full
4419,44092265,full
4419,44092290,full
4419,44123106,full
4419,44123126,full
4419,44123142,full
4419,44123145,full
4419,44123148,full
4419,44123152,full
4419,44123161,full
4419,44123192,full
4419,44124100,full
4419,44125110,full
4419,44125131,full
4419,44125141,full
4419,44125151,full
4419,44129106,full
4419,44129110,full
4419,44129131,full
4419,44129141,full
4419,44129151,full
4419,45011000,full
4419,45019020,full
4419,45019040,full
4419,45020000,full
4419,45031020,full
4419,45031030,full
4419,45031040,full
4419,45031060,full
4419,45039020,full
4419,45039040,full
4419,45039060,full
4419,45041010,full
4419,45041020,full
4419,45041030,full
4419,45041040,full
4419,45041045,full
4419,45041047,full
4419,45041050,full
4419,45049000,full
4419,46012240,full
4419,46012280,full
4419,46012290,full
4419,46012940,full
4419,46019301,full
4419,46019305,full
4419,46019320,full
4419,46021205,full
4419,46021214,full
4419,46021216,full
4419,46021223,full
4419,46021225,full
4419,46021235,full
4419,46021245,full
4419,50010000,full
4419,50020000,full
4419,50030010,full
4419,50030090,full
4419,50040000,full
4419,50050000,full
4419,50060010,full
4419,50060090,full
4419,50071030,full
4419,50071060,full
4419,50072000,full
4419,50079030,full
4419,51021190,full
4419,71011030,full
4419,71011060,full
4419,71021000,full
4419,71023100,full
4419,71023900,full
4419,71031020,full
4419,71031040,full
4419,71039100,full
4419,71039910,full
4419,71039950,full
4419,72051000,full
4419,81129207,full
5110,01061300,full
5110,01061400,full
5110,01061930,full
5110,01061991,full
5110,01062000,full
5110,01063100,full
5110,01063200,full
5110,01063901,full
5110,01069001,full
5110,04101000,full
5110,05010000,full
5110,05100040,full
5110,06011015,full
5110,06011030,full
5110,06011045,full
5110,06011060,full
5110,06011075,full
5110,06011090,full
5110,06012090,full
5110,06024000,full
5110,06029020,full
5110,06029030,full
5110,06029060,full
5110,06031100,full
5110,06031230,full
5110,06031270,full
5110,06031300,full
5110,06031400,full
5110,06031500,full
5110,06031901,full
5110,06039000,full
5110,06042000,full
5110,06049010,full
5110,06049030,full
5110,06049060,full
5110,12071000,full
5110,12116000,full
5110,12119060,full
5110,12119089,full
5110,12129400,full
5110,13012000,full
5110,13021921,full
5110,13021991,full
5110,13023100,full
5110,13023200,full
5110,14012020,full
5110,14012040,full
5110,14049030,full
5110,14049040,full
5110,15111000,full
5110,15119000,full
5110,15132100,full
5110,15132900,full
5110,15153000,full
5110,15159021,full
5110,15159060,full
5110,21013000,full
5110,21022060,full
5110,23065000,full
5110,33011951,full
5110,33012910,full
5110,33013000,full
5110,38231100,full
5110,38231200,full
5110,38231920,full
5110,38237040,full
5110,44034100,full
5110,44092205,full
5110,44092210,full
5110,44092225,full
5110,44092240,full
5110,44092250,full
5110,44092260,full
5110,44092265,full
5110,44092290,full
5110,44123106,full
5110,44123126,full
5110,44123142,full
5110,44123145,full
5110,44123148,full
5110,44123152,full
5110,44123161,full
5110,44123192,full
5110,44124100,full
5110,44125110,full
5110,44125131,full
5110,44125141,full
5110,44125151,full
5110,44129106,full
5110,44129110,full
5110,44129131,full
5110,44129141,full
5110,44129151,full
5110,45011000,full
5110,45019020,full
5110,45019040,full
5110,45020000,full
5110,45031020,full
5110,45031030,full
5110,45031040,full
5110,45031060,full
5110,45039020,full
5110,45039040,full
5110,45039060,full
5110,45041010,full
5110,45041020,full
5110,45041030,full
5110,45041040,full
5110,45041045,full
5110,45041047,full
5110,45041050,full
5110,45049000,full
5110,46012240,full
5110,46012280,full
5110,46012290,full
5110,46012940,full
5110,46019301,full
5110,46019305,full
5110,46019320,full
5110,46021205,full
5110,46021214,full
5110,46021216,full
5110,46021223,full
5110,46021225,full
5110,46021235,full
5110,46021245,full
5110,50010000,full
5110,50020000,full
5110,50030010,full
5110,50030090,full
5110,50040000,full
5110,50050000,full
5110,50060010,full
5110,50060090,full
5110,50071030,full
5110,50071060,full
5110,50072000,full
5110,50079030,full
5110,51021190,full
5110,51021920,full
5110,71011030,full
5110,71011060,full
5110,71021000,full
5110,71023100,full
5110,71023900,full
5110,71031020,full
5110,71031040,full
5110,71039100,full
5110,71039910,full
5110,71039950,full
5110,72051000,full
5110,81129207,full
5380,06049030,full
5380,12119089,full
5380,12129400,full
5380,14011000,full
5380,15153000,full
5380,15159081,full
5380,21022060,full
5380,44034100,full
5380,44092205,full
5380,44092210,full
5380,44092225,full
5380,44092240,full
5380,44092250,full
5380,44092260,full
5380,44092265,full
5380,44092290,full
5380,44123106,full
5380,44123126,full
5380,44123142,full
5380,44123145,full
5380,44123148,full
5380,44123152,full
5380,44123161,full
5380,44123192,full
5380,44124100,full
5380,44125110,full
5380,44125131,full
5380,44125141,full
5380,44125151,full
5380,44129106,full
5380,44129110,full
5380,44129131,full
5380,44129141,full
5380,44129151,full
5380,45011000,full
5380,45019020,full
5380,45019040,full
5380,45020000,full
5380,45031020,full
5380,45031030,full
5380,45031040,full
5380,45031060,full
5380,45039020,full
5380,45039040,full
5380,45039060,full
5380,45041010,full
5380,45041020,full
5380,45041030,full
5380,45041040,full
5380,45041045,full
5380,45041047,full
5380,45041050,full
5380,45049000,full
5380,46012240,full
5380,46012280,full
5380,46012290,full
5380,46012940,full
5380,46019301,full
5380,46019305,full
5380,46019320,full
5380,46021205,full
5380,46021214,full
5380,46021216,full
5380,46021223,full
5380,46021225,full
5380,46021235,full
5380,46021245,full
5380,50040000,full
5380,50050000,full
5380,50060010,full
5380,50060090,full
5380,50071030,full
5380,50071060,full
5380,50072000,full
5380,50079030,full
5380,71011030,full
5380,71011060,full
5380,71021000,full
5380,71023100,full
5380,71023900,full
5380,71031020,full
5380,71031040,full
5380,71039100,full
5380,71039910,full
5380,71039950,full
5380,72051000,full
5380,81129207,full
5550,01061100,full
5550,01061991,full
5550,01062000,full
5550,01063100,full
5550,01063200,full
5550,01063901,full
5550,01069001,full
5550,02085000,full
5550,02089025,full
5550,04101000,full
5550,05010000,full
5550,05100040,full
5550,06011015,full
5550,06011030,full
5550,06011045,full
5550,06011060,full
5550,06011075,full
5550,06011090,full
5550,06012090,full
5550,06024000,full
5550,06029020,full
5550,06029030,full
5550,06029060,full
5550,06031100,full
5550,06031230,full
5550,06031270,full
5550,06031300,full
5550,06031400,full
5550,06031500,full
5550,06031901,full
5550,06039000,full
5550,06042000,full
5550,06049010,full
5550,06049030,full
5550,06049060,full
5550,12071000,full
5550,12113000,full
5550,12116000,full
5550,12119060,full
5550,12119089,full
5550,12122100,full
5550,12122900,full
5550,12129400,full
5550,13012000,full
5550,13019091,full
5550,13021921,full
5550,13021991,full
5550,13023100,full
5550,13023200,full
5550,14011000,full
5550,14012020,full
5550,14012040,full
5550,14049030,full
5550,14049040,full
5550,15111000,full
5550,15119000,full
5550,15132100,full
5550,15132900,full
5550,15153000,full
5550,15159021,full
5550,15159060,full
5550,21013000,full
5550,21022060,full
5550,23065000,full
5550,33011951,full
5550,33012910,full
5550,33013000,full
5550,38231100,full
5550,38231200,full
5550,38231920,full
5550,38237040,full
5550,44034100,full
5550,44092205,full
5550,44092210,full
5550,44092225,full
5550,44092240,full
5550,44092250,full
5550,44092260,full
5550,44092265,full
5550,44092290,full
5550,44123106,full
5550,44123126,full
5550,44123142,full
5550,44123145,full
5550,44123148,full
5550,44123152,full
5550,44123161,full
5550,44123192,full
5550,44124100,full
5550,44125110,full
5550,44125131,full
5550,44125141,full
5550,44125151,full
5550,44129106,full
5550,44129110,full
5550,44129131,full
5550,44129141,full
5550,44129151,full
5550,45011000,full
5550,45019020,full
5550,45019040,full
5550,45020000,full
5550,45031020,full
5550,45031030,full
5550,45031040,full
5550,45031060,full
5550,45039020,full
5550,45039040,full
5550,45039060,full
5550,45041010,full
5550,45041020,full
5550,45041030,full
5550,45041040,full
5550,45041045,full
5550,45041047,full
5550,45041050,full
5550,45049000,full
5550,46012240,full
5550,46012280,full
5550,46012290,full
5550,46012940,full
5550,46019301,full
5550,46019305,full
5550,46019320,full
5550,46021205,full
5550,46021214,full
5550,46021216,full
5550,46021223,full
5550,46021225,full
5550,46021235,full
5550,46021245,full
5550,50010000,full
5550,50020000,full
5550,50030010,full
5550,50030090,full
5550,50040000,full
5550,50050000,full
5550,50060010,full
5550,50060090,full
5550,50071030,full
5550,50071060,full
5550,50072000,full
5550,50079030,full
5550,51021190,full
5550,51021920,full
5550,71011030,full
5550,71011060,full
5550,71021000,full
5550,71023100,full
5550,71023900,full
5550,71031020,full
5550,71031040,full
5550,71039100,full
5550,71039910,full
5550,71039950,full
5550,72051000,full
5550,81129207,full
5570,01061991,full
5570,01062000,full
5570,01069001,full
5570,04101000,full
5570,06029020,full
5570,06031300,full
5570,06031400,full
5570,06031901,full
5570,06042000,full
5570,06049010,full
5570,12119089,full
5570,13019091,full
5570,14011000,full
5570,15111000,full
5570,15119000,full
5570,15132900,full
5570,15153000,full
5570,15159081,full
5570,21022060,full
5570,23065000,full
5570,38231100,full
5570,38231200,full
5570,38231920,full
5570,38237040,full
5570,44034100,full
5570,44092205,full
5570,44092210,full
5570,44092225,full
5570,44092240,full
5570,44092250,full
5570,44092260,full
5570,44092265,full
5570,44092290,full
5570,44123106,full
5570,44123126,full
5570,44123142,full
5570,44123145,full
5570,44123148,full
5570,44123152,full
5570,44123161,full
5570,44123192,full
5570,44124100,full
5570,44125110,full
5570,44125131,full
5570,44125141,full
5570,44125151,full
5570,44129106,full
5570,44129110,full
5570,44129131,full
5570,44129141,full
5570,44129151,full
5570,45011000,full
5570,45019020,full
5570,45019040,full
5570,45020000,full
5570,45031020,full
5570,45031030,full
5570,45031040,full
5570,45031060,full
5570,45039020,full
5570,45039040,full
5570,45039060,full
5570,45041010,full
5570,45041020,full
5570,45041030,full
5570,45041040,full
5570,45041045,full
5570,45041047,full
5570,45041050,full
5570,45049000,full
5570,46012240,full
5570,46012280,full
5570,46012290,full
5570,46012940,full
5570,46019301,full
5570,46019305,full
5570,46019320,full
5570,46021205,full
5570,46021214,full
5570,46021216,full
5570,46021223,full
5570,46021225,full
5570,46021235,full
5570,46021245,full
5570,50040000,full
5570,50050000,full
5570,50060010,full
5570,50060090,full
5570,50071030,full
5570,50071060,full
5570,50072000,full
5570,50079030,full
5570,71011030,full
5570,71011060,full
5570,71021000,full
5570,71023100,full
5570,71023900,full
5570,71031020,full
5570,71031040,full
5570,71039100,full
5570,71039910,full
5570,71039950,full
5570,72051000,full
5570,81129207,full
5600,01061100,full
5600,01061201,full
5600,01061991,full
5600,01062000,full
5600,01063200,full
5600,01063901,full
5600,01069001,full
5600,02085000,full
5600,02089025,full
5600,04101000,full
5600,05010000,full
5600,05100040,full
5600,06011015,full
5600,06011030,full
5600,06011045,full
5600,06011060,full
5600,06011075,full
5600,06011090,full
5600,06012090,full
5600,06024000,full
5600,06029020,full
5600,06029030,full
5600,06029060,full
5600,06031100,full
5600,06031230,full
5600,06031270,full
5600,06031300,full
5600,06031400,full
5600,06031500,full
5600,06031901,full
5600,06039000,full
5600,06042000,full
5600,06049010,full
5600,06049030,full
5600,06049060,full
5600,12071000,full
5600,12113000,full
5600,12119060,full
5600,12122100,full
5600,12122900,full
5600,13021991,full
5600,13023100,full
5600,13023200,full
5600,14011000,full
5600,14012020,full
5600,14012040,full
5600,14049030,full
5600,14049040,full
5600,15111000,full
5600,15119000,full
5600,15132100,full
5600,15132900,full
5600,15153000,full
5600,15159021,full
5600,15159060,full
5600,21022060,full
5600,23065000,full
5600,33011951,full
5600,33012910,full
5600,33013000,full
5600,38231100,full
5600,38231200,full
5600,38231920,full
5600,38237040,full
5600,44034100,full
5600,44092205,full
5600,44092210,full
5600,44092225,full
5600,44092240,full
5600,44092250,full
5600,44092260,full
5600,44092265,full
5600,44092290,full
5600,44123106,full
5600,44123126,full
5600,44123142,full
5600,44123145,full
5600,44123148,full
5600,44123152,full
5600,44123161,full
5600,44123192,full
5600,44124100,full
5600,44125110,full
5600,44125131,full
5600,44125141,full
5600,44125151,full
5600,44129106,full
5600,44129110,full
5600,44129131,full
5600,44129141,full
5600,44129151,full
5600,45011000,full
5600,45019020,full
5600,45019040,full
5600,45020000,full
5600,45031020,full
5600,45031030,full
5600,45031040,full
5600,45031060,full
5600,45039020,full
5600,45039040,full
5600,45039060,full
5600,45041010,full
5600,45041020,full
5600,45041030,full
5600,45041040,full
5600,45041045,full
5600,45041047,full
5600,45041050,full
5600,45049000,full
5600,46012240,full
5600,46012280,full
5600,46012290,full
5600,46012940,full
5600,46019301,full
5600,46019305,full
5600,46019320,full
5600,46021205,full
5600,46021214,full
5600,46021216,full
5600,46021223,full
5600,46021225,full
5600,46021235,full
5600,46021245,full
5600,50010000,full
5600,50020000,full
5600,50030010,full
5600,50030090,full
5600,50040000,full
5600,50050000,full
5600,50060010,full
5600,50060090,full
5600,50071030,full
5600,50071060,full
5600,50072000,full
5600,50079030,full
5600,71011030,full
5600,71011060,full
5600,71021000,full
5600,71023100,full
5600,71023900,full
5600,71031020,full
5600,71031040,full
5600,71039100,full
5600,71039910,full
5600,71039950,full
5600,72051000,full
5600,81129207,full
5830,01061991,full
5830,01062000,full
5830,01069001,full
5830,06011090,full
5830,06029020,full
5830,06031100,full
5830,06031230,full
5830,06031270,full
5830,06031300,full
5830,06031400,full
5830,06031500,full
5830,06031901,full
5830,06042000,full
5830,06049010,full
5830,06049030,full
5830,06049060,full
5830,12119089,full
5830,12122100,full
5830,12122900,full
5830,13019091,full
5830,13021991,full
5830,13023100,full
5830,14011000,full
5830,15119000,full
5830,15159081,full
5830,21022060,full
5830,33011951,full
5830,33012910,full
5830,33013000,full
5830,38231100,full
5830,38231200,full
5830,38231920,full
5830,38237040,full
5830,44034100,full
5830,44092205,full
5830,44092210,full
5830,44092225,full
5830,44092240,full
5830,44092250,full
5830,44092260,full
5830,44092265,full
5830,44092290,full
5830,44123106,full
5830,44123126,full
5830,44123142,full
5830,44123145,full
5830,44123148,full
5830,44123152,full
5830,44123161,full
5830,44123192,full
5830,44124100,full
5830,44125110,full
5830,44125131,full
5830,44125141,full
5830,44125151,full
5830,44129106,full
5830,44129110,full
5830,44129131,full
5830,44129141,full
5830,44129151,full
5830,45011000,full
5830,45019020,full
5830,45019040,full
5830,45020000,full
5830,45031020,full
5830,45031030,full
5830,45031040,full
5830,45031060,full
5830,45039020,full
5830,45039040,full
5830,45039060,full
5830,45041010,full
5830,45041020,full
5830,45041030,full
5830,45041040,full
5830,45041045,full
5830,45041047,full
5830,45041050,full
5830,45049000,full
5830,46012240,full
5830,46012280,full
5830,46012290,full
5830,46012940,full
5830,46019301,full
5830,46019305,full
5830,46019320,full
5830,46021205,full
5830,46021214,full
5830,46021216,full
5830,46021223,full
5830,46021225,full
5830,46021235,full
5830,46021245,full
5830,50010000,full
5830,50020000,full
5830,50030010,full
5830,50030090,full
5830,50040000,full
5830,50050000,full
5830,50060010,full
5830,50060090,full
5830,50071030,full
5830,50071060,full
5830,50072000,full
5830,50079030,full
5830,51021190,full
5830,71011030,full
5830,71011060,full
5830,71021000,full
5830,71023100,full
5830,71023900,full
5830,71031020,full
5830,71031040,full
5830,71039100,full
5830,71039910,full
5830,71039950,full
5830,72051000,full
5830,81129207,full
