old_hts10,new_hts10,effective_date,change_type,partial,action_old,action_new,nomenclature,same_date_reuse,source_doc,source_doc_sha256,source_page,source_row_id,override_id
7602000098,7602000075,2026-02-01,rename,FALSE,Renumbered,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,48,484f_2026-01.pdf#r0220;484f_2026-01.pdf#r0223,NA
8301600000,8301600010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,50,484f_2026-01.pdf#r0231;484f_2026-01.pdf#r0232,NA
8301600000,8301600060,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,50,484f_2026-01.pdf#r0231;484f_2026-01.pdf#r0233,NA
8301700000,8301700010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,50,484f_2026-01.pdf#r0234;484f_2026-01.pdf#r0235,NA
8301700000,8301700060,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,50,484f_2026-01.pdf#r0234;484f_2026-01.pdf#r0236,NA
8415908025,8415908010,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,53,484f_2026-01.pdf#r0237;484f_2026-01.pdf#r0239,NA
8415908025,8415908020,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,53,484f_2026-01.pdf#r0238;484f_2026-01.pdf#r0239,NA
8415908065,8415908050,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,53,484f_2026-01.pdf#r0240;484f_2026-01.pdf#r0241,NA
8415908065,8415908070,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,53,484f_2026-01.pdf#r0241;484f_2026-01.pdf#r0242,NA
8431491090,8431491070,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0243;484f_2026-01.pdf#r0245,NA
8431491090,8431491080,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0244;484f_2026-01.pdf#r0245,NA
8431499030,8431499032,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0246;484f_2026-01.pdf#r0247,NA
8431499030,8431499034,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0246;484f_2026-01.pdf#r0248,NA
8431499044,8431499039,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0249;484f_2026-01.pdf#r0251,NA
8431499044,8431499041,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0250;484f_2026-01.pdf#r0251,NA
8431499095,8431499092,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0252;484f_2026-01.pdf#r0254,NA
8431499095,8431499094,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,54,484f_2026-01.pdf#r0253;484f_2026-01.pdf#r0254,NA
8460230080,8460230055,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,55,484f_2026-01.pdf#r0255;484f_2026-01.pdf#r0258,NA
8460230080,8460230065,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,55,484f_2026-01.pdf#r0256;484f_2026-01.pdf#r0258,NA
8460230080,8460230075,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,55,484f_2026-01.pdf#r0257;484f_2026-01.pdf#r0258,NA
8460240010,8460240080,2026-02-01,merge,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,55,484f_2026-01.pdf#r0259;484f_2026-01.pdf#r0262,NA
8460240030,8460240080,2026-02-01,merge,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,55,484f_2026-01.pdf#r0260;484f_2026-01.pdf#r0262,NA
8460240050,8460240080,2026-02-01,merge,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,55,484f_2026-01.pdf#r0261;484f_2026-01.pdf#r0262,NA
8482910020,8482910015,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,57,484f_2026-01.pdf#r0263;484f_2026-01.pdf#r0264,NA
8482910020,8482910030,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,57,484f_2026-01.pdf#r0264;484f_2026-01.pdf#r0265,NA
8507600020,8507600030,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,62,484f_2026-01.pdf#r0266;484f_2026-01.pdf#r0267,NA
8507600020,8507600090,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,62,484f_2026-01.pdf#r0267;484f_2026-01.pdf#r0268,NA
8541290075,8541290065,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,63,484f_2026-01.pdf#r0270;484f_2026-01.pdf#r0271,NA
8541290075,8541290085,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,63,484f_2026-01.pdf#r0271;484f_2026-01.pdf#r0272,NA
8541290095,8541290055,2026-02-01,rename,FALSE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,63,484f_2026-01.pdf#r0269;484f_2026-01.pdf#r0273,NA
8541900000,8541900010,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,63,484f_2026-01.pdf#r0274;484f_2026-01.pdf#r0275,NA
8541900000,8541900080,2026-02-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,63,484f_2026-01.pdf#r0274;484f_2026-01.pdf#r0276,NA
9401999070,9401999040,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,66,484f_2026-01.pdf#r0277;484f_2026-01.pdf#r0278,NA
9401999070,9401999085,2026-02-01,split,TRUE,Discontinued,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,66,484f_2026-01.pdf#r0278;484f_2026-01.pdf#r0279,ovr_2026-01_9401999070_self_to_9401999085
0704200000,0704200020,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,1,484f_2026-07.pdf#r0001;484f_2026-07.pdf#r0002,NA
0704200000,0704200040,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,1,484f_2026-07.pdf#r0001;484f_2026-07.pdf#r0003,NA
0710909100,0710909120,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,2,484f_2026-07.pdf#r0004;484f_2026-07.pdf#r0005,NA
0710909100,0710909140,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,2,484f_2026-07.pdf#r0004;484f_2026-07.pdf#r0006,NA
0805406000,0805406010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,2,484f_2026-07.pdf#r0007;484f_2026-07.pdf#r0008,NA
0805406000,0805406090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,2,484f_2026-07.pdf#r0007;484f_2026-07.pdf#r0009,NA
1207990360,1207990365,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,3,484f_2026-07.pdf#r0010;484f_2026-07.pdf#r0011,NA
1207990360,1207990375,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,3,484f_2026-07.pdf#r0010;484f_2026-07.pdf#r0012,NA
1207990391,1207990392,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,3,484f_2026-07.pdf#r0013;484f_2026-07.pdf#r0014,NA
1207990391,1207990397,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,3,484f_2026-07.pdf#r0013;484f_2026-07.pdf#r0015,NA
1211908990,1211908992,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,4,484f_2026-07.pdf#r0016;484f_2026-07.pdf#r0017,NA
1211908990,1211908997,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,4,484f_2026-07.pdf#r0016;484f_2026-07.pdf#r0018,NA
1302199140,1302199145,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,5,484f_2026-07.pdf#r0019;484f_2026-07.pdf#r0020,NA
1302199140,1302199155,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,5,484f_2026-07.pdf#r0019;484f_2026-07.pdf#r0021,NA
1515908190,1515908120,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,6,484f_2026-07.pdf#r0022;484f_2026-07.pdf#r0026,NA
1515908190,1515908140,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,6,484f_2026-07.pdf#r0023;484f_2026-07.pdf#r0026,NA
1515908190,1515908175,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,6,484f_2026-07.pdf#r0024;484f_2026-07.pdf#r0026,NA
1515908190,1515908185,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,6,484f_2026-07.pdf#r0025;484f_2026-07.pdf#r0026,NA
1702909000,1702909020,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,7,484f_2026-07.pdf#r0027;484f_2026-07.pdf#r0028,NA
1702909000,1702909050,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,7,484f_2026-07.pdf#r0027;484f_2026-07.pdf#r0029,NA
1805000000,1805000010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,7,484f_2026-07.pdf#r0030;484f_2026-07.pdf#r0031,NA
1805000000,1805000090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,7,484f_2026-07.pdf#r0030;484f_2026-07.pdf#r0032,NA
1806205000,1806205010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,8,484f_2026-07.pdf#r0033;484f_2026-07.pdf#r0034,NA
1806205000,1806205090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,8,484f_2026-07.pdf#r0033;484f_2026-07.pdf#r0035,NA
1806310049,1806310055,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,9,484f_2026-07.pdf#r0036;484f_2026-07.pdf#r0037,NA
1806310049,1806310065,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,9,484f_2026-07.pdf#r0036;484f_2026-07.pdf#r0038,NA
1806323000,1806323010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,9,484f_2026-07.pdf#r0039;484f_2026-07.pdf#r0040,NA
1806323000,1806323090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,9,484f_2026-07.pdf#r0039;484f_2026-07.pdf#r0041,NA
1806329000,1806329010,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,10,484f_2026-07.pdf#r0042;484f_2026-07.pdf#r0043,NA
1806329000,1806329090,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,10,484f_2026-07.pdf#r0042;484f_2026-07.pdf#r0044,NA
1806909019,1806909025,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0045;484f_2026-07.pdf#r0046,NA
1806909019,1806909045,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0045;484f_2026-07.pdf#r0047,NA
1806909090,1806909075,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0048;484f_2026-07.pdf#r0050,NA
1806909090,1806909085,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0049;484f_2026-07.pdf#r0050,NA
1902192030,1902192040,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0051;484f_2026-07.pdf#r0052,NA
1902192030,1902192050,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0051;484f_2026-07.pdf#r0053,NA
1902192090,1902192075,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0054;484f_2026-07.pdf#r0056,NA
1902192090,1902192085,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,11,484f_2026-07.pdf#r0055;484f_2026-07.pdf#r0056,NA
1904100080,1904100065,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,12,484f_2026-07.pdf#r0057;484f_2026-07.pdf#r0059,NA
1904100080,1904100075,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,12,484f_2026-07.pdf#r0058;484f_2026-07.pdf#r0059,NA
1905310049,1905310042,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,13,484f_2026-07.pdf#r0060;484f_2026-07.pdf#r0062,NA
1905310049,1905310045,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,13,484f_2026-07.pdf#r0061;484f_2026-07.pdf#r0062,NA
1905901090,1905901075,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,13,484f_2026-07.pdf#r0063;484f_2026-07.pdf#r0065,NA
1905901090,1905901085,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,13,484f_2026-07.pdf#r0064;484f_2026-07.pdf#r0065,NA
2009122500,2009122510,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,14,484f_2026-07.pdf#r0066;484f_2026-07.pdf#r0067,NA
2009122500,2009122590,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,14,484f_2026-07.pdf#r0066;484f_2026-07.pdf#r0068,NA
2009897065,2009897067,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,15,484f_2026-07.pdf#r0069;484f_2026-07.pdf#r0070,NA
2009897065,2009897069,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,15,484f_2026-07.pdf#r0069;484f_2026-07.pdf#r0071,NA
2009904000,2009904020,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,15,484f_2026-07.pdf#r0072;484f_2026-07.pdf#r0073,NA
2009904000,2009904040,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,15,484f_2026-07.pdf#r0072;484f_2026-07.pdf#r0074,NA
2104100060,2104100055,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0075;484f_2026-07.pdf#r0076,NA
2104100060,2104100065,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0076;484f_2026-07.pdf#r0077,NA
2106909995,2106909991,2026-07-01,rename,FALSE,NA,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0078,NA
2106909995,NA,2026-07-01,no_successor,FALSE,Deleted,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0082,NA
2106909997,2106909992,2026-07-01,rename,FALSE,NA,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0079,NA
2106909997,NA,2026-07-01,no_successor,FALSE,Deleted,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0083,NA
2106909998,2106909993,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0080;484f_2026-07.pdf#r0084,NA
2106909998,2106909994,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,16,484f_2026-07.pdf#r0081;484f_2026-07.pdf#r0084,NA
2208602000,2208602030,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,17,484f_2026-07.pdf#r0085;484f_2026-07.pdf#r0086,NA
2208602000,2208602060,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,17,484f_2026-07.pdf#r0085;484f_2026-07.pdf#r0087,NA
2208905000,2208905030,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,17,484f_2026-07.pdf#r0088;484f_2026-07.pdf#r0089,NA
2208905000,2208905060,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,17,484f_2026-07.pdf#r0088;484f_2026-07.pdf#r0090,NA
2209000000,2209000030,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,18,484f_2026-07.pdf#r0091;484f_2026-07.pdf#r0092,NA
2209000000,2209000060,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,18,484f_2026-07.pdf#r0091;484f_2026-07.pdf#r0093,NA
2918302500,2918302510,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,18,484f_2026-07.pdf#r0094;484f_2026-07.pdf#r0095,NA
2918302500,2918302550,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,18,484f_2026-07.pdf#r0094;484f_2026-07.pdf#r0096,NA
2918994300,2918994310,2026-07-01,split,FALSE,Annotated,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,20,484f_2026-07.pdf#r0100,NA
2918994300,2918994350,2026-07-01,split,FALSE,Annotated,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,20,484f_2026-07.pdf#r0100,NA
2920905100,2920905110,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,21,484f_2026-07.pdf#r0106;484f_2026-07.pdf#r0107,NA
2920905100,2920905150,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,21,484f_2026-07.pdf#r0106;484f_2026-07.pdf#r0108,NA
2922190900,2922190910,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,29,484f_2026-07.pdf#r0130;484f_2026-07.pdf#r0131,NA
2922190900,2922190990,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,29,484f_2026-07.pdf#r0130;484f_2026-07.pdf#r0132,NA
