hts10,country,s232_annex,months,realized_vw,T_full_vw,T_us_vw,T_exit_vw,share_full,share_us_origin,share_exit,share_unexplained,share_ambiguous,z0_raw_vw,u_raw_vw,any_partial_month,con_val
8501722000,4890,annex_1b,1,0.12012987012987013,0.27,0.12000000000000002,0.02,0,1,0,0,0,0.5994805194805195,0.9991341991341992,FALSE,2464
9401999005,4120,annex_1b,2,0.1002435064935065,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,0.9983766233766234,0.9983766233766234,TRUE,2464
8422902100,4010,annex_1b,1,0.09991876523151909,0.25,0.1,0.1,0,1,0,0,1,1.0005415651232061,1.0005415651232061,FALSE,2462
7326908610,3010,annex_1a,1,0.12880942706216986,0.5005040566420378,0.10050405664203779,0.10050405664203779,0,1,0,0,1,0.9292365739496697,0.9292365739496697,TRUE,2461
7307936000,5700,annex_1a,1,0.8048780487804879,0.805,0.405,0.405,1,0,0,0,0,3.048780487804881e-4,3.048780487804881e-4,TRUE,2460
7314493000,5520,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2460
7320905020,6021,annex_1a,1,0.5,0.5079306468258705,0.10793064682587053,0.10793064682587049,1,0,0,0,0,0.01982661706467631,0.01982661706467631,FALSE,2460
7326906000,5880,annex_1a,1,0.15,0.586,0.18599999999999997,0.186,0,1,0,0,1,1.0899999999999999,1.0899999999999999,FALSE,2460
7410120060,5600,annex_1a,1,0.5101626016260162,0.5031793063323309,0.1031793063323309,0.1031793063323309,1,0,0,0,0,-0.017458238234213386,-0.017458238234213386,TRUE,2460
7315823000,4700,annex_1a,1,0.5002033346888979,0.5,0.1,0.1,1,0,0,0,0,-5.083367222447066e-4,-5.083367222447066e-4,FALSE,2459
8431499050,4351,annex_1b,1,0.10004066693777959,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,0.9997288870814697,0.9997288870814697,TRUE,2459
8482105060,4890,annex_1b,1,0.3398453398453398,0.32819758129587706,0.17819758129587707,0.17819758129587707,1,0,0,0,0,-0.07765172366308508,-0.07765172366308508,FALSE,2457
8544429090,5180,annex_1b,1,0.27594627594627597,0.2516780791781326,0.10167807917813261,0.10167807917813261,1,0,0,0,0,-0.16178797845428894,-0.16178797845428894,TRUE,2457
9603908040,5880,annex_1b,1,0.15018315018315018,0.278,0.12800000000000003,0.128,0,1,0,0,1,0.8521123321123323,0.8521123321123324,FALSE,2457
7222110006,2010,annex_1a,1,0,0.5,0.1,0.0082562258121351,0,0,1,0,0,1.0167896905777212,1.25,FALSE,2455
7318141030,5570,annex_1a,1,0.5621181262729125,0.5575075590441783,0.15750755904417826,0.15750755904417826,1,0,0,0,0,-0.01152641807183552,-0.01152641807183552,TRUE,2455
7415338050,4010,annex_1a,1,0.5297473512632437,0.5297054266362632,0.1297054266362632,0.12970542663626322,1,0,0,0,0,-1.0481156745123513e-4,-1.048115674512351e-4,FALSE,2454
8482993500,4759,annex_1b,1,0.34922575387123067,0.34429508323025276,0.19429508323025277,0.19429508323025282,1,0,0,0,0,-0.0328711376065194,-0.032871137606519385,TRUE,2454
8503009570,4279,annex_1b,1,0,0.2736230236317621,0.12362302363176211,0.12362302363176209,0,0,0,1,0,1.8241534908784138,1.8241534908784143,FALSE,2454
8422909130,6021,annex_1b,1,0.0999184339314845,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0005437737901035,1.0005437737901035,TRUE,2452
7222110084,4010,annex_1a,1,0.5,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2450
7315893000,4010,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2450
8407901060,1220,annex_1b,1,0,0.25,0.10000000000000002,0,0,0,1,0,0,1,1.666666666666667,TRUE,2450
7325100080,7230,annex_1a,1,0.10008169934640523,0.5,0.1,0.1,0,1,0,0,1,0.9997957516339869,0.9997957516339869,FALSE,2448
8207306095,5310,annex_3,1,0.14991830065359477,0.15,0.1,0.129,1,0,0,0,1,0.003890445066915643,0.0016339869281045698,FALSE,2448
8471706000,5330,annex_1b,1,0.25,0.25,0.1,0,1,0,0,0,0,0,0,FALSE,2448
7307929000,4099,annex_1a,1,0.5619125459746629,0.562,0.16200000000000006,0.162,1,0,0,0,0,2.1863506334290908e-4,2.1863506334290908e-4,TRUE,2447
8504906500,6021,annex_3,1,0.10020449897750511,0.15,0.1,0.1,0,1,0,0,1,0.995910020449898,0.995910020449898,FALSE,2445
8467290040,5170,annex_1b,1,0.09983633387888707,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0010911074740865,1.0010911074740865,TRUE,2444
8544499000,3510,annex_1b,1,0.03887070376432079,0.2693088183768364,0.1193088183768364,0.11930881837683639,0,0,0,1,0,1.5362540974167707,1.5362540974167709,FALSE,2444
7319901000,5490,annex_1a,1,0.5,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2442
7323930060,7910,annex_1b,1,0.26986076986076984,0.253029532698129,0.10302953269812902,0.10302953269812902,1,0,0,0,0,-0.11220824775093899,-0.11220824775093899,TRUE,2442
8414591500,4210,annex_1b,1,0.14987714987714987,0.25,0.1,0.1,0,1,0,0,1,0.6674856674856676,0.6674856674856676,FALSE,2442
8477902580,4231,annex_3,1,0.13104013104013104,0.15,0.1,0.12975522174940105,0,0,1,0,1,0.9365313230490937,0.37919737919737917,FALSE,2442
8215994500,4890,annex_1b,1,0.24989758295780418,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,6.827802813054915e-4,6.827802813054915e-4,TRUE,2441
7312103070,5490,annex_1a,1,0.5,0.5,0.1,0,1,0,0,0,0,0,0,FALSE,2440
7413001000,5880,annex_1a,1,0.5299425758818704,0.5255077608361888,0.12550776083618878,0.12550776083618878,1,0,0,0,0,-0.011087037614204154,-0.011087037614204154,FALSE,2438
8431491060,5830,annex_1b,1,0.10016420361247948,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,0.9989053092501371,0.9989053092501371,TRUE,2436
8516908010,4120,annex_1b,1,0.10016420361247948,0.25,0.1,0.1,0,1,0,0,1,0.9989053092501369,0.9989053092501369,FALSE,2436
8479897000,5570,annex_3,1,0.09991776315789473,0.15,0.10000000000000002,0,0,1,0,0,0,0.3338815789473684,1.0016447368421058,TRUE,2432
8479899565,5490,annex_3,1,0.12505141916906623,0.15,0.1,0.021174217026135266,1,0,0,0,1,0.19366139490877501,0.49897161661867534,TRUE,2431
7220209030,5880,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2430
8544491000,4550,annex_1b,1,0.24989707698641417,0.25,0.1,0.1,1,0,0,0,0,6.861534239055445e-4,6.861534239055445e-4,FALSE,2429
7220110000,2010,annex_1a,1,0.5002060156571899,0.5,0.1,0.1,1,0,0,0,0,-5.150391429747936e-4,-5.150391429747936e-4,FALSE,2427
8482200064,3510,annex_1b,1,0.30816831683168316,0.29211698565307276,0.14211698565307276,0.1421169856530728,1,0,0,0,0,-0.1070088745240694,-0.10700887452406939,FALSE,2424
8607301010,5700,annex_1b,1,0.5358910891089109,0.5226788747411438,0.3726788747411438,0.37267887474114386,1,0,0,0,0,-0.08808142911844731,-0.08808142911844728,TRUE,2424
8483204040,4700,annex_1b,1,0.2949194547707559,0.29433798521647464,0.14433798521647465,0.14433798521647462,1,0,0,0,0,-0.0038764636952082205,-0.0038764636952082205,FALSE,2421
7318190000,4470,annex_1a,1,0.5570247933884298,0.5569991510168834,0.15699915101688336,0.15699915101688341,1,0,0,0,0,-6.410592886613166e-5,-6.410592886613165e-5,FALSE,2420
8424902000,4700,annex_1b,1,0.1,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0000000000000002,1.0000000000000002,TRUE,2420
8467220040,5830,annex_1b,1,0.25,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2420
8708921000,4351,annex_1b,1,0.25,0.25,0.1,0.1,1,0,0,0,0,0,0,FALSE,2420
8716901020,4279,annex_1b,1,0.25,0.25,0.1,0.1,1,0,0,0,0,0,0,FALSE,2420
7306697030,5700,annex_1a,1,0.749896651508888,0.75,0.35,0.25,1,0,0,0,0,2.0669698222408606e-4,2.5837122778010757e-4,FALSE,2419
8483304080,5520,annex_1b,1,0.04505994212484498,0.295,0.145,0.045,0,0,1,0,0,0.9997602315006199,1.6662670525010335,FALSE,2419
8211941000,4279,annex_1b,1,0,0.25,0.10000000000000002,0.10000000000000002,0,0,0,1,0,1.666666666666667,1.666666666666667,TRUE,2418
7307199030,4120,annex_1a,1,0.4120810922631361,0.312,0.162,0.162,0,0,0,1,0,-0.6672072817542407,-0.6672072817542407,TRUE,2417
8708991600,6021,annex_1b,1,0.10012412081092263,0.25,0.1,0.1,0,1,0,0,1,0.9991725279271823,0.9991725279271823,FALSE,2417
7323930035,4280,annex_1b,1,0.2699792960662526,0.27,0.12000000000000002,0.12000000000000001,1,0,0,0,0,1.3802622498282344e-4,1.380262249828235e-4,TRUE,2415
7326908630,2230,annex_1a,1,0.12919254658385093,0.5,0.1,0.1,0,1,0,0,1,0.9270186335403726,0.9270186335403726,FALSE,2415
8302423065,5590,annex_1b,1,0.28902691511387163,0.25442724431853875,0.10442724431853875,0.004427244318538729,1,0,0,0,0,-0.13839868318133153,-0.2306644719688859,TRUE,2415
7217905030,2010,annex_1a,1,0.5002072109407377,0.5,0.1,0.09887608911373345,1,0,0,0,0,-5.165758886821263e-4,-5.180273518443079e-4,FALSE,2413
7615102025,4890,annex_1b,1,0.38075487349647447,0.257618535268811,0.10761853526881102,0.10761853526881099,0,0,0,1,0,-0.8209089215177563,-0.8209089215177564,FALSE,2411
7616991000,5330,annex_1b,1,0.2501036914143509,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-6.912760956726921e-4,-6.912760956726921e-4,TRUE,2411
8419815040,5830,annex_1b,1,0,0.25,0.10000000000000002,0,0,0,1,0,0,1,1.666666666666667,TRUE,2411
8480490090,4210,annex_3,1,0.031107424305267525,0.15,0.1,0.12983894315496258,0,0,0,1,0,5.897140046207327,2.3778515138946497,FALSE,2411
7318190000,4850,annex_1a,1,0.5568464730290457,0.557,0.15700000000000006,0.157,1,0,0,0,0,3.8381742738596847e-4,3.8381742738596847e-4,TRUE,2410
8422900200,5800,annex_1b,1,0.14991694352159468,0.25,0.1,0.1,0,1,0,0,1,0.6672203765227022,0.6672203765227022,FALSE,2408
7325995000,4370,annex_1a,1,0.5288741171582884,0.5289902837288796,0.12899028372887958,0.12899028372887963,1,0,0,0,0,2.9041642647803517e-4,2.904164264780351e-4,FALSE,2407
7326908675,5330,annex_1b,1,0.029093931837073983,0.2706703636819119,0.12067036368191189,0.12067036368191192,0,0,0,1,0,1.6105095456322531,1.6105095456322527,FALSE,2406
7413009000,4890,annex_1a,1,0.5303660565723793,0.5299580880754793,0.12995808807547918,0.029958088075479183,1,0,0,0,0,-8.159369938001146e-4,-0.0010199212422501431,TRUE,2404
8413810040,2250,annex_1b,1,0.2504159733777038,0.25,0.1,0,1,0,0,0,0,-0.0016638935108153063,-0.002773155851358844,FALSE,2404
8455908000,4210,annex_3,1,0.10024958402662229,0.15,0.1,0.1,0,1,0,0,1,0.9950083194675543,0.9950083194675543,FALSE,2404
8481903000,4490,annex_1b,1,0.15016638935108154,0.3,0.15,0.15000000000000002,0,0,1,0,1,0.9988907376594566,0.9988907376594564,FALSE,2404
7318152065,4792,annex_1a,1,0.5002080732417811,0.5,0.1,0.1,1,0,0,0,0,-5.201831044526761e-4,-5.201831044526761e-4,FALSE,2403
8422900640,4700,annex_1b,1,0.25010403662089054,0.25,0.1,0.1,1,0,0,0,0,-6.935774726035682e-4,-6.935774726035682e-4,FALSE,2403
8467290085,5520,annex_1b,1,0.09987515605493133,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0008322929671247,1.0008322929671247,TRUE,2403
7307225000,5820,annex_1a,1,0.5618492294877134,0.5618478212731928,0.16184782127319278,0.16184782127319278,1,0,0,0,0,-3.5205363016488356e-6,-3.5205363016488356e-6,TRUE,2401
8422909195,2150,annex_1b,1,0.09995835068721366,0.25,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0002776620852425,1.0002776620852425,TRUE,2401
7308400000,5590,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2400
7309000030,4039,annex_1a,1,0.5,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2400
7316000000,4210,annex_1a,1,0.5,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2400
7318155056,4359,annex_1a,1,0.5,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2400
7318156080,4550,annex_1a,1,0.5616666666666666,0.562,0.16200000000000006,0.162,1,0,0,0,0,8.333333333335191e-4,8.333333333335191e-4,FALSE,2400
7321811000,4550,annex_1b,1,0.2791666666666667,0.279,0.12900000000000003,0.129,1,0,0,0,0,-0.0011111111111109886,-0.0011111111111109888,TRUE,2400
7419800680,4210,annex_1a,1,0.63,0.53,0.13000000000000003,0.13,0,0,0,1,0,-0.24999999999999994,-0.24999999999999994,TRUE,2400
7419805010,5880,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2400
7614101000,5600,annex_1a,1,0.23916666666666667,0.5,0.1,0.1,0,0,0,1,0,0.6520833333333333,0.6520833333333333,FALSE,2400
8211959000,4370,annex_1b,1,0.30416666666666664,0.25,0.10000000000000002,0.10000000000000002,0,0,0,1,0,-0.361111111111111,-0.361111111111111,TRUE,2400
8215992600,4759,annex_1b,1,0.28125,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-0.20833333333333337,-0.20833333333333337,TRUE,2400
8471300100,2410,annex_1b,1,0.25,0.25,0.10000000000000002,0,1,0,0,0,0,0,0,TRUE,2400
8471300100,4000,annex_1b,1,0.25,0.25,0.10000000000000002,0,1,0,0,0,0,0,0,TRUE,2400
8479905500,5330,annex_1b,1,0.25,0.25,0.1,0,1,0,0,0,0,0,0,FALSE,2400
8480799090,5650,annex_3,1,0.13083333333333333,0.15,0.10000000000000002,0.1204784565494949,0,0,1,0,1,0.6492433804757166,0.38333333333333347,TRUE,2400
8607191200,3330,annex_1b,1,0.5,0.25,0.10000000000000002,0.10000000000000002,0,0,0,1,0,-1.666666666666667,-1.666666666666667,TRUE,2400
7323100000,4239,annex_1b,1,0.25010421008753647,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-6.947339169098105e-4,-6.947339169098105e-4,TRUE,2399
8544606000,4330,annex_1b,1,0.2822009170487703,0.28172664619842713,0.13172664619842714,0.1317266461984271,1,0,0,0,0,-0.003161805668954557,-0.0031618056689545577,FALSE,2399
8708927500,5200,annex_1b,1,0.27511463109629014,0.275,0.12500000000000003,0.125,1,0,0,0,0,-7.642073086007912e-4,-7.642073086007913e-4,TRUE,2399
7601209080,4039,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2398
7307193085,4279,annex_1a,1,0.5559265442404007,0.556,0.15600000000000006,0.156,1,0,0,0,0,1.836393989984586e-4,1.836393989984586e-4,FALSE,2396
7217204510,4280,annex_1a,1,0.5,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,0,0,TRUE,2394
7326906000,4279,annex_1a,1,0.15002089427496865,0.586,0.18599999999999997,0.186,0,1,0,0,1,1.0899477643125783,1.0899477643125781,FALSE,2393
7415331000,4280,annex_1a,1,0.5139991642290013,0.5133835813392282,0.11338358133922824,0.11338358133922823,1,0,0,0,0,-0.001538957224432591,-0.001538957224432591,TRUE,2393
7307991000,1220,annex_1a,1,0.5,0.5,0.1,0,1,0,0,0,0,0,0,FALSE,2392
7326903500,4280,annex_1b,1,0.1500836120401338,0.328,0.17800000000000002,0.178,0,0,1,0,1,1.1861092530657746,1.1861092530657749,FALSE,2392
7313000000,5520,annex_1a,1,0.5002091175240485,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-5.227938101212692e-4,-5.227938101212692e-4,TRUE,2391
7418205000,4700,annex_1a,1,0.5299038059389377,0.5299998757434075,0.1299998757434076,0.1299998757434076,1,0,0,0,0,2.4017451117436259e-4,2.4017451117436259e-4,TRUE,2391
7229909000,5830,annex_1a,1,0.6,0.5,0.10000000000000002,0.10000000000000002,0,0,0,1,0,-0.24999999999999994,-0.24999999999999994,TRUE,2390
8215200000,5490,annex_1b,1,0.04981163666806195,0.25,0.10000000000000002,0.10000000000000002,0,0,0,1,0,1.3345890888795873,1.3345890888795873,TRUE,2389
7222200001,4759,annex_1a,1,0.5002094679514034,0.5,0.1,0.1,1,0,0,0,0,-5.236698785085481e-4,-5.236698785085481e-4,FALSE,2387
7318190000,4710,annex_1a,1,0.5571847507331378,0.557,0.15700000000000006,0.157,1,0,0,0,0,-4.6187683284432124e-4,-4.6187683284432124e-4,TRUE,2387
7222200001,2010,annex_1a,1,0,0.5,0.10000000000000002,0,0,0,1,0,0,1,1.25,TRUE,2386
7314146000,5830,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2386
8479904100,4890,annex_3,1,0.15004191114836546,0.15,0.1,0,1,0,0,0,0,-2.794076557697626e-4,-8.38222967309288e-4,FALSE,2386
8481909081,6141,annex_1b,1,0.10020964360587002,0.25,0.1,0.1,0,1,0,0,1,0.9986023759608664,0.9986023759608664,FALSE,2385
8479904100,7910,annex_3,1,0.09983221476510067,0.15,0.1,0,0,1,0,0,0,0.3344519015659955,1.0033557046979868,FALSE,2384
8516900500,5650,annex_1b,1,0.13716442953020133,0.2789360837714499,0.12893608377144988,0.12893608377144988,0,1,0,0,1,0.9451443616083237,0.9451443616083237,TRUE,2384
7307995015,4700,annex_1a,1,0.5430130088124213,0.543,0.14300000000000004,0.14300000000000002,1,0,0,0,0,-3.2522031053194844e-5,-3.2522031053194844e-5,FALSE,2383
7320205060,7470,annex_1a,1,0.5390756302521008,0.539,0.13900000000000007,0.139,1,0,0,0,0,-1.8907563025194474e-4,-1.8907563025194476e-4,TRUE,2380
7314390000,4330,annex_1a,1,0.5002101723413199,0.5,0.1,0.1,1,0,0,0,0,-5.254308532998131e-4,-5.254308532998131e-4,FALSE,2379
8516900500,4210,annex_1b,1,0.13708999158957108,0.2763274526101155,0.1263274526101155,0.12632745261011546,0,1,0,0,1,0.9282497401369625,0.9282497401369627,TRUE,2378
7308305050,4359,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2376
8205700060,4231,annex_1b,1,0.14983164983164984,0.3,0.15,0.15000000000000002,0,1,0,0,1,1.001122334455668,1.0011223344556677,FALSE,2376
7320905060,3570,annex_1a,1,0.5288421052631579,0.521861280473221,0.12186128047322102,0.12186128047322103,1,0,0,0,0,-0.017452061974842226,-0.017452061974842226,TRUE,2375
7610900060,4210,annex_1a,1,0.5570526315789474,0.557,0.15700000000000006,0.157,1,0,0,0,0,-1.3157894736826048e-4,-1.3157894736826048e-4,FALSE,2375
8414903000,5830,annex_1b,1,0.10021052631578947,0.25,0.10000000000000002,0,0,1,0,0,0,0.5991578947368421,0.9985964912280703,TRUE,2375
7318152041,4280,annex_1a,1,0,0.5,0.1,0.1,0,0,0,1,0,1.25,1.25,FALSE,2374
7326904500,4850,annex_1b,1,0.14995787700084245,0.25,0.1,0.1,0,1,0,0,1,0.6669474866610503,0.6669474866610503,FALSE,2374
8412298045,5520,annex_1b,1,0.2502106149957877,0.25,0.1,0,1,0,0,0,0,-8.424599831506896e-4,-0.001404099971917816,FALSE,2374
7321190040,5210,annex_1b,1,0.2498946481247366,0.25,0.1,0.1,1,0,0,0,0,7.023458350892872e-4,7.023458350892872e-4,FALSE,2373
8483907000,5880,annex_1b,1,0.1500210703750527,0.2924494674907395,0.14244946749073953,0.1424494674907395,0,1,0,0,1,0.9495226474379121,0.9495226474379123,FALSE,2373
8203406000,4351,annex_1b,1,0.15008431703204048,0.28300000000000003,0.13300000000000003,0.133,0,1,0,0,1,0.8861045531197302,0.8861045531197305,FALSE,2372
8483208040,4330,annex_1b,1,0.29468802698145025,0.29489040809474226,0.14489040809474227,0.14489040809474227,1,0,0,0,0,0.0013492074219467742,0.0013492074219467742,FALSE,2372
7220900080,4239,annex_1a,1,0,0.5,0.10000000000000002,0.10000000000000002,0,0,0,1,0,1.25,1.25,TRUE,2370
7308909590,5650,annex_1a,1,0.1,0.5,0.10000000000000002,0.10000000000000002,0,1,0,0,1,1.0000000000000002,1.0000000000000002,TRUE,2370
7318160085,4792,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2370
8479904100,5520,annex_3,1,0.2,0.15,0.10000000000000002,0,0,0,0,1,0,-0.3333333333333335,-1.0000000000000009,TRUE,2370
8708998160,5880,annex_1b,1,0,0.27496721220433373,0.12496721220433375,0.12496721220433375,0,0,0,1,0,1.8331147480288916,1.8331147480288916,TRUE,2370
7318160015,4890,annex_1a,1,0.14985225833685098,0.5,0.1,0.1,0,1,0,0,1,0.8753693541578725,0.8753693541578725,FALSE,2369
8544606000,4370,annex_1b,1,0.281975517095821,0.28199456005331297,0.13199456005331295,0.13199456005331295,1,0,0,0,0,1.2695304994629156e-4,1.2695304994629156e-4,TRUE,2369
7308400000,7290,annex_1a,1,0.5,0.5,0.1,0.1,1,0,0,0,0,0,0,FALSE,2368
8415109000,3510,annex_1b,1,0.27153716216216217,0.2659754083511655,0.11597540835116553,0.015975408351165538,1,0,0,0,0,-0.02224701524398665,-0.03707835873997775,TRUE,2368
8211930060,4700,annex_1b,1,0.3041825095057034,0.28700000000000003,0.13700000000000004,0.137,1,0,0,0,0,-0.11455006337135586,-0.11455006337135587,TRUE,2367
8467220070,3570,annex_1b,1,0.2501056189269117,0.25,0.1,0.1,1,0,0,0,0,-7.041261794112538e-4,-7.041261794112538e-4,FALSE,2367
8483908080,2470,annex_1b,1,0.27798901563160117,0.25919367807412463,0.10919367807412467,0.009193678074124637,1,0,0,0,0,-0.07518135022990613,-0.1253022503831769,TRUE,2367
7308909590,4490,annex_1a,1,0.15004226542688082,0.5,0.1,0.1,0,0,0,1,0,0.874894336432798,0.874894336432798,FALSE,2366
7315120020,4210,annex_1a,1,0.15004226542688082,0.5,0.1,0.1,0,0,0,1,0,0.874894336432798,0.874894336432798,FALSE,2366
7412200045,5081,annex_1a,1,0.5,0.500556536193741,0.10055653619374098,0.10055653619374101,1,0,0,0,0,0.0013913404843524104,0.0013913404843524104,TRUE,2366
7616995190,4793,annex_1a,1,0.5249366018596788,0.5036195968048234,0.1036195968048234,0.10361959680482342,1,0,0,0,0,-0.05329251263713864,-0.05329251263713864,TRUE,2366
8503003500,4231,annex_1b,1,0.0650887573964497,0.3135347144106177,0.1635347144106177,0.1635347144106177,0,0,0,1,0,1.6563063800944533,1.6563063800944533,TRUE,2366
7228308041,2010,annex_1a,1,0.5002114164904863,0.5,0.10000000000000002,0.01034809337874886,1,0,0,0,0,-4.3176895183584876e-4,-5.285412262157063e-4,TRUE,2365
7418100055,4279,annex_1a,1,0.5298097251585624,0.5295643258884967,0.1295643258884967,0.12956432588849665,1,0,0,0,0,-6.134981751643176e-4,-6.134981751643176e-4,TRUE,2365
8306300000,4099,annex_1b,1,0.027061310782241013,0.27262664150228944,0.12262664150228947,0.12262664150228941,0,0,0,1,0,1.6371022048003228,1.6371022048003232,TRUE,2365
8483408000,6141,annex_1b,1,0.18816067653276955,0.28738810712377577,0.13738810712377578,0.03738810712377575,0,0,0,1,0,0.3969097223640249,0.6615162039400415,FALSE,2365
7307995015,4550,annex_1a,1,0.5435702199661591,0.5429999999999999,0.14300000000000007,0.14300000000000002,1,0,0,0,0,-0.0014255499153978393,-0.0014255499153978395,TRUE,2364
7409290010,5700,annex_1a,1,0.7689377909437156,0.75,0.35,0.35,1,0,0,0,0,-0.04734447735928904,-0.04734447735928904,FALSE,2363
7616109090,4419,annex_1a,1,0.5601694915254237,0.5,0.10000000000000002,0.10000000000000002,0,0,0,1,0,-0.1504237288135593,-0.1504237288135593,TRUE,2360
7326908660,4010,annex_1b,1,0.2789317507418398,0.279,0.12900000000000003,0.129,1,0,0,0,0,4.549950544015709e-4,4.5499505440157095e-4,TRUE,2359
8431499081,4370,annex_1b,1,0.25010597710894444,0.25,0.1,0.1,1,0,0,0,0,-7.06514059629626e-4,-7.06514059629626e-4,FALSE,2359
7615109100,2050,annex_1b,1,0.5,0.25,0.10000000000000002,0.10000000000000002,0,0,0,1,0,-1.666666666666667,-1.666666666666667,TRUE,2358
8504909630,2450,annex_3,1,0.10008481764206956,0.15,0.1,0.1,0,1,0,0,1,0.998303647158609,0.998303647158609,FALSE,2358
7307290090,4710,annex_1a,1,0.5498938428874734,0.55,0.15000000000000005,0.15000000000000002,1,0,0,0,0,2.653927813164869e-4,2.653927813164869e-4,TRUE,2355
8544602000,4351,annex_1b,1,0.13715498938428874,0.28695463406996824,0.13695463406996825,0.13695463406996825,0,1,0,0,1,0.99866429790453,0.99866429790453,TRUE,2355
8467810000,4792,annex_1b,1,0.5,0.25,0.1,0.1,0,0,0,1,0,-1.6666666666666667,-1.6666666666666667,FALSE,2354
8516290060,5880,annex_1b,1,0.28717077315208156,0.28543796736319954,0.13543796736319952,0.13543796736319957,1,0,0,0,0,-0.011552038592546797,-0.011552038592546793,TRUE,2354
8516908050,7230,annex_1b,1,0.2502124044180119,0.25,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-0.0014160294534126818,-0.0014160294534126818,TRUE,2354
7307225000,4050,annex_1a,1,0.1619209519762006,0.562,0.16200000000000006,0.162,0,0,1,0,1,1.0001976200594986,1.0001976200594986,TRUE,2353
7323940040,5520,annex_1b,1,0.12712585034013604,0.27171202811930983,0.12171202811930985,0.12171202811930985,0,1,0,0,1,0.9639078518611589,0.9639078518611589,TRUE,2352
8414801680,3510,annex_1b,1,0.25,0.25,0.10000000000000002,0,1,0,0,0,0,0,0,TRUE,2352
7318156040,5650,annex_1a,1,0.5618885580603998,0.5192963106119562,0.11929631061195625,0.11929631061195622,1,0,0,0,0,-0.10648061862110897,-0.10648061862110898,TRUE,2351
8432900081,4330,annex_1b,1,0.2501063377286261,0.25,0.1,0.1,1,0,0,0,0,-7.08918190840772e-4,-7.08918190840772e-4,FALSE,2351
3004909203,4099,annex_1b,1,0,0.25,0.10000000000000002,0,0,0,1,0,0,1,1.666666666666667,TRUE,2350
7318156040,6021,annex_1a,1,0.5,0.5169551759725507,0.1169551759725507,0.11695517597255072,1,0,0,0,0,0.042387939931376746,0.04238793993137674,FALSE,2350
8414904190,7910,annex_1b,1,0.2502127659574468,0.25,0.1,0,1,0,0,0,0,-8.510638297871687e-4,-0.0014184397163119478,FALSE,2350
7316000000,4280,annex_1a,1,0.5002128565346956,0.5,0.10000000000000002,0.10000000000000002,1,0,0,0,0,-5.321413367390115e-4,-5.321413367390115e-4,TRUE,2349
7321111060,4700,annex_1b,1,0.30693912303107707,0.307,0.157,0.157,1,0,0,0,0,4.0584645948619585e-4,4.0584645948619585e-4,FALSE,2349
7604103000,4010,annex_1a,1,0.5261813537675607,0.526,0.12600000000000003,0.126,1,0,0,0,0,-4.5338441890169223e-4,-4.5338441890169223e-4,FALSE,2349
7412200025,4890,annex_1a,1,0.5298126064735945,0.5299580880754793,0.12995808807547918,0.1299580880754792,1,0,0,0,0,3.637040047119177e-4,3.6370400471191766e-4,TRUE,2348
8482105052,4231,annex_1b,1,0.3402896081771721,0.3363861276595514,0.1863861276595514,0.18638612765955143,1,0,0,0,0,-0.026023203450804562,-0.026023203450804555,FALSE,2348
